ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,73310852174229,171.0,111.0,171.0,140.0,-1.4660766,2.54,155.5,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
Move,73310869637770,171.0,111.0,218.0,156.0,-1.5358897,4.17,187.0,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
Move,73310919022666,171.0,111.0,218.0,156.0,-1.5009831,1.9499999,187.0,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
Up194012,73310919815375,171.0,111.0,218.0,156.0,-1.5009831,1.9499999,187.0,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
Down194012,73311215226312,883.0,472.0,187.0,171.0,1.0646509,3.6699998,179.0,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
Move,73311299391416,883.0,472.0,218.0,202.0,0.9250245,1.5699999,210.0,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
Up194012,73311299679437,883.0,472.0,218.0,202.0,0.9250245,1.5699999,210.0,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
Down194012,73311465719020,183.0,310.0,187.0,156.0,-1.3962634,3.1999998,171.5,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
Move,73311506282562,183.0,310.0,202.0,156.0,-1.37881,4.58,179.0,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
Move,73311522764854,183.0,310.0,202.0,156.0,-1.3613569,4.5899997,179.0,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
Move,73311538974229,183.0,310.0,202.0,156.0,-1.3613569,4.5899997,179.0,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
Move,73311549904437,183.0,310.0,264.0,187.0,-1.4137167,1.3,225.5,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
Up194012,73311550420583,183.0,310.0,264.0,187.0,-1.4137167,1.3,225.5,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
Down194012,73311836501833,568.0,648.0,218.0,187.0,-1.3613569,6.41,202.5,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
Move,73311914581520,568.0,648.0,187.0,187.0,0.27925268,2.96,187.0,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
Up194012,73311915260687,568.0,648.0,187.0,187.0,0.27925268,2.96,187.0,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
Down194012,73312243072666,171.0,108.0,171.0,140.0,-1.4137167,3.0,155.5,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
Move,73312258469020,171.0,108.0,218.0,156.0,-1.5184364,4.49,187.0,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
Move,73312274659124,171.0,108.0,218.0,156.0,-1.5184364,4.49,187.0,sit,194012,02080a8c-bc2b-4308-bf35-0715fbda74ab,c1164a52-f127-44c5-9518-6b02212cfcd7
