ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,40020193948059,150.0,77.0,202.0,156.0,-1.5358897,4.48,179.0,sit,194012,274a5270-c0a7-4d85-9e3a-4953c8d29769,199da59d-9ae1-41fe-a89e-76e2c8301361
Move,40020236258996,150.0,77.0,202.0,171.0,-1.43117,3.01,186.5,sit,194012,274a5270-c0a7-4d85-9e3a-4953c8d29769,199da59d-9ae1-41fe-a89e-76e2c8301361
Up194012,40020237630350,150.0,77.0,202.0,171.0,-1.43117,3.01,186.5,sit,194012,274a5270-c0a7-4d85-9e3a-4953c8d29769,199da59d-9ae1-41fe-a89e-76e2c8301361
Down194012,40021052453267,932.0,460.0,187.0,124.0,1.1693705,2.58,155.5,sit,194012,274a5270-c0a7-4d85-9e3a-4953c8d29769,199da59d-9ae1-41fe-a89e-76e2c8301361
Move,40021072706392,932.0,460.0,187.0,124.0,1.1693705,2.35,155.5,sit,194012,274a5270-c0a7-4d85-9e3a-4953c8d29769,199da59d-9ae1-41fe-a89e-76e2c8301361
Move,40021079141808,932.0,460.0,202.0,156.0,0.9250245,1.4599999,179.0,sit,194012,274a5270-c0a7-4d85-9e3a-4953c8d29769,199da59d-9ae1-41fe-a89e-76e2c8301361
Up194012,40021079878267,932.0,460.0,202.0,156.0,0.9250245,1.4599999,179.0,sit,194012,274a5270-c0a7-4d85-9e3a-4953c8d29769,199da59d-9ae1-41fe-a89e-76e2c8301361
Down194012,40021449837121,153.0,268.0,187.0,156.0,-1.1868238,3.81,171.5,sit,194012,274a5270-c0a7-4d85-9e3a-4953c8d29769,199da59d-9ae1-41fe-a89e-76e2c8301361
Move,40021466016288,153.0,268.0,202.0,156.0,-1.2042772,3.9099998,179.0,sit,194012,274a5270-c0a7-4d85-9e3a-4953c8d29769,199da59d-9ae1-41fe-a89e-76e2c8301361
Move,40021482163163,153.0,268.0,202.0,156.0,-1.2042772,3.9099998,179.0,sit,194012,274a5270-c0a7-4d85-9e3a-4953c8d29769,199da59d-9ae1-41fe-a89e-76e2c8301361
Move,40021515399100,153.0,268.0,202.0,156.0,-1.2042772,3.9099998,179.0,sit,194012,274a5270-c0a7-4d85-9e3a-4953c8d29769,199da59d-9ae1-41fe-a89e-76e2c8301361
Up194012,40021516616288,153.0,268.0,218.0,171.0,-1.0646509,1.41,194.5,sit,194012,274a5270-c0a7-4d85-9e3a-4953c8d29769,199da59d-9ae1-41fe-a89e-76e2c8301361
Down194012,40021975428267,611.0,655.0,171.0,140.0,0.9773844,2.47,155.5,sit,194012,274a5270-c0a7-4d85-9e3a-4953c8d29769,199da59d-9ae1-41fe-a89e-76e2c8301361
Move,40021990263683,611.0,655.0,187.0,156.0,0.55850536,4.0,171.5,sit,194012,274a5270-c0a7-4d85-9e3a-4953c8d29769,199da59d-9ae1-41fe-a89e-76e2c8301361
Up194012,40022053001704,611.0,655.0,187.0,156.0,0.55850536,4.0,171.5,sit,194012,274a5270-c0a7-4d85-9e3a-4953c8d29769,199da59d-9ae1-41fe-a89e-76e2c8301361
Down194012,40022252547017,176.0,102.0,187.0,140.0,-1.5184364,3.5,163.5,sit,194012,274a5270-c0a7-4d85-9e3a-4953c8d29769,199da59d-9ae1-41fe-a89e-76e2c8301361
Move,40022317761600,176.0,102.0,233.0,187.0,-1.2566371,1.25,210.0,sit,194012,274a5270-c0a7-4d85-9e3a-4953c8d29769,199da59d-9ae1-41fe-a89e-76e2c8301361
