ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,36348906328827,133.0,98.0,187.0,156.0,1.4835298,4.36,171.5,sit,194012,2745f67e-d892-4a03-9b07-f5441d2b6f8f,5111814e-a8f5-4cbc-b5a9-d8d7b3d45d8b
Move,36348974427785,133.0,98.0,187.0,140.0,1.5358897,2.85,163.5,sit,194012,2745f67e-d892-4a03-9b07-f5441d2b6f8f,5111814e-a8f5-4cbc-b5a9-d8d7b3d45d8b
Move,36348982771535,133.0,98.0,202.0,156.0,1.553343,1.38,179.0,sit,194012,2745f67e-d892-4a03-9b07-f5441d2b6f8f,5111814e-a8f5-4cbc-b5a9-d8d7b3d45d8b
Up194012,36348983293931,133.0,98.0,202.0,156.0,1.553343,1.38,179.0,sit,194012,2745f67e-d892-4a03-9b07-f5441d2b6f8f,5111814e-a8f5-4cbc-b5a9-d8d7b3d45d8b
Down194012,36349050871015,924.0,466.0,156.0,124.0,1.1868238,1.9699999,140.0,sit,194012,2745f67e-d892-4a03-9b07-f5441d2b6f8f,5111814e-a8f5-4cbc-b5a9-d8d7b3d45d8b
Move,36349140092890,924.0,466.0,202.0,156.0,1.3439035,0.89,179.0,sit,194012,2745f67e-d892-4a03-9b07-f5441d2b6f8f,5111814e-a8f5-4cbc-b5a9-d8d7b3d45d8b
Up194012,36349140843410,924.0,466.0,202.0,156.0,1.3439035,0.89,179.0,sit,194012,2745f67e-d892-4a03-9b07-f5441d2b6f8f,5111814e-a8f5-4cbc-b5a9-d8d7b3d45d8b
Down194012,36349301601744,153.0,270.0,171.0,140.0,-1.43117,2.27,155.5,sit,194012,2745f67e-d892-4a03-9b07-f5441d2b6f8f,5111814e-a8f5-4cbc-b5a9-d8d7b3d45d8b
Move,36349413226744,153.0,270.0,171.0,156.0,-1.3613569,3.6599998,163.5,sit,194012,2745f67e-d892-4a03-9b07-f5441d2b6f8f,5111814e-a8f5-4cbc-b5a9-d8d7b3d45d8b
Move,36349421012681,153.0,270.0,187.0,171.0,-1.3613569,2.09,179.0,sit,194012,2745f67e-d892-4a03-9b07-f5441d2b6f8f,5111814e-a8f5-4cbc-b5a9-d8d7b3d45d8b
Up194012,36349421461119,153.0,270.0,187.0,171.0,-1.3613569,2.09,179.0,sit,194012,2745f67e-d892-4a03-9b07-f5441d2b6f8f,5111814e-a8f5-4cbc-b5a9-d8d7b3d45d8b
