ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,3943374505126,172.0,109.0,280.0,156.0,0.9250245,6.8199997,218.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3943424522835,172.0,109.0,264.0,156.0,0.99483764,4.65,210.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3943441116064,172.0,109.0,311.0,187.0,0.9599311,1.5799999,249.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Up194012,3943443260335,172.0,109.0,311.0,187.0,0.9599311,1.5799999,249.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Down194012,3943518081168,931.0,475.0,233.0,171.0,-1.4137167,5.64,202.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3943539335335,931.0,475.0,249.0,171.0,-1.4137167,6.04,210.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3943572823876,931.0,475.0,233.0,171.0,-1.4137167,5.7599998,202.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3943588770230,931.0,475.0,249.0,171.0,-1.4137167,6.04,210.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3943598342626,931.0,475.0,264.0,202.0,-1.4486233,1.76,233.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Up194012,3943598973355,931.0,475.0,264.0,202.0,-1.4486233,1.76,233.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Down194012,3943774765543,168.0,336.0,280.0,156.0,1.2391838,6.6,218.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3943819319189,168.0,336.0,264.0,156.0,1.2391838,6.23,210.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3943834773355,168.0,336.0,280.0,156.0,1.2566371,4.83,218.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Up194012,3943835106689,168.0,336.0,280.0,156.0,1.2566371,4.83,218.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Down194012,3944085061897,610.0,623.0,218.0,187.0,1.5707964,4.63,202.5,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3944098799918,610.0,623.0,249.0,187.0,-1.5184364,8.23,218.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3944115184814,610.0,623.0,249.0,187.0,-1.5184364,8.23,218.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3944160394189,610.0,623.0,280.0,218.0,-1.5358897,1.9,249.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Up194012,3944161068668,610.0,623.0,280.0,218.0,-1.5358897,1.9,249.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Down194012,3944211165022,138.0,127.0,233.0,156.0,0.9250245,4.5699997,194.5,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3944230592626,138.0,127.0,249.0,171.0,0.9075712,2.1,210.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Up194012,3944234026480,138.0,127.0,249.0,171.0,0.9075712,2.1,210.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Down194012,3944393509293,650.0,143.0,233.0,171.0,-1.012291,7.54,202.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3944427983772,650.0,143.0,249.0,187.0,-1.0297443,3.21,218.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3944437504084,650.0,143.0,280.0,218.0,-0.7330383,1.9699999,249.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Up194012,3944438089501,650.0,143.0,280.0,218.0,-0.7330383,1.9699999,249.0,sit,194012,ad7cf7b9-3a4b-4afd-8047-59d1616f0d0f,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Down194012,3945271704084,140.0,109.0,264.0,156.0,0.80285144,6.1299996,210.0,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3945319452522,140.0,109.0,249.0,156.0,0.8901179,2.87,202.5,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3945323235855,140.0,109.0,280.0,171.0,0.6806784,1.4599999,225.5,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Up194012,3945323750959,140.0,109.0,280.0,171.0,0.6806784,1.4599999,225.5,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Down194012,3945390694188,915.0,476.0,249.0,171.0,-1.3613569,5.79,210.0,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3945451130126,915.0,476.0,218.0,171.0,-1.2915436,4.27,194.5,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3945461817105,915.0,476.0,264.0,202.0,-1.4137167,2.31,233.0,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Up194012,3945462422313,915.0,476.0,264.0,202.0,-1.4137167,2.31,233.0,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Down194012,3945523672834,167.0,329.0,280.0,156.0,1.2217305,6.58,218.0,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3945582748355,167.0,329.0,264.0,156.0,1.2391838,5.8599997,210.0,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Up194012,3945584669709,167.0,329.0,264.0,156.0,1.2391838,5.8599997,210.0,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Down194012,3945757203563,608.0,619.0,202.0,187.0,1.5707964,6.62,194.5,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3945813258251,608.0,619.0,218.0,187.0,-1.5184364,3.83,202.5,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Up194012,3945814729084,608.0,619.0,218.0,187.0,-1.5184364,3.83,202.5,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Down194012,3945890930126,128.0,119.0,264.0,156.0,0.8552113,7.17,210.0,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3945928278563,128.0,119.0,249.0,156.0,0.9250245,6.1099997,202.5,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3945943175959,128.0,119.0,249.0,187.0,0.87266463,1.8,218.0,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Up194012,3945943760855,128.0,119.0,249.0,187.0,0.87266463,1.8,218.0,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Down194012,3946043771272,691.0,146.0,202.0,171.0,-0.83775806,5.17,186.5,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3946059881168,691.0,146.0,218.0,171.0,-0.9599311,6.5,194.5,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
Move,3946105646272,691.0,146.0,280.0,218.0,-0.83775806,1.87,249.0,sit,194012,37306907-497f-411a-88d7-392d6ca75e09,6f3a287f-0d3f-4cdf-896d-d058a49009ab
